Guest_ID,Gender,Frequent_Traveler,Age,Type,Flight_Class,Points,Room,Check-in/Check-out,F&B,Location,Wifi,Entertainment,Gym,Spa,Staff,Pool,Baggage_Handling,Reception,Cleanliness,Online_Booking,Deposit_Kept,Time_Room_Service,Repeater
19384,Male,0,24,Business travel,Eco,1617,3,2,3,2,3,3,3,3,2,1,1,1,1,3,4,5.1,0
17984,Female,1,22,Business travel,Business,3244,3,5,5,5,3,3,3,3,2,4,3,3,4,3,0,0,0
22385,Male,1,30,Business travel,Business,2468,4,4,4,4,4,3,4,4,3,2,4,4,3,4,0,0.6,0
19481,Male,1,25,Business travel,Business,3119,5,5,5,5,3,3,3,3,5,3,4,3,2,3,29,2.1,1
10150,Male,1,46,Business travel,Business,1046,2,2,2,2,3,5,4,4,4,4,4,4,4,3,0,0,1
16320,Male,1,18,Personal Travel,Eco,2190,4,4,3,4,4,3,4,4,4,3,3,5,5,4,0,0,0
21980,Male,1,7,Personal Travel,Eco,1975,4,2,4,4,3,4,3,3,2,2,3,3,3,3,0,0,1
18378,Male,1,36,Business travel,Business,3395,4,4,4,4,1,2,5,4,4,4,4,3,4,1,0,0,1
22307,Female,0,17,Business travel,Eco,2422,3,4,4,1,3,4,3,3,3,3,4,3,5,3,0,0,0
19192,Female,1,49,Personal Travel,Eco,680,4,4,4,4,4,4,5,4,4,4,4,4,4,4,0,0,1
17964,Female,1,49,Business travel,Business,402,3,2,2,2,1,3,3,3,3,3,3,1,3,1,22,1.6,0
11384,Female,1,43,Personal Travel,Eco,641,5,3,5,5,1,3,4,5,5,5,5,1,5,1,43,3.4,1
22680,Female,1,48,Business travel,Eco,404,1,4,3,4,5,3,4,1,1,1,1,1,1,3,3,0,0
10947,Male,1,46,Business travel,Eco,1417,2,1,1,1,2,2,2,2,2,4,3,3,3,2,2,0,0
16702,Female,0,26,Business travel,Business,2854,2,5,2,3,4,2,4,4,4,2,4,5,5,4,0,0,0
10129,Male,1,46,Business travel,Business,2047,1,4,4,4,2,4,4,1,1,1,1,2,1,4,0,0,0
12640,Female,1,30,Personal Travel,Eco Plus,1756,5,5,5,5,5,4,5,4,4,4,4,4,4,3,0,0,1
21010,Female,1,7,Personal Travel,Eco,1885,5,5,5,5,4,4,4,5,5,5,3,2,5,3,9,0.1,1
20617,Male,0,21,Business travel,Eco,1631,1,0,1,2,2,1,2,2,2,3,4,3,2,2,1,0,0
12290,Female,0,22,Business travel,Eco,1902,1,0,1,4,2,1,5,2,4,3,5,1,5,2,0,0,0
16173,Male,1,68,Personal Travel,Eco,2885,2,5,2,4,1,2,1,1,3,5,4,5,5,1,37,2.3,0
16104,Male,1,56,Business travel,Business,469,3,3,3,3,4,1,3,5,5,4,5,2,5,5,1,0,1
10843,Male,1,73,Business travel,Eco Plus,1917,1,1,3,1,2,1,2,2,1,5,3,4,3,2,3,0,0
16298,Female,1,44,Business travel,Business,1556,2,2,2,2,5,4,4,4,4,4,4,4,4,5,0,0,1
17630,Male,1,46,Business travel,Business,3313,2,4,4,4,4,4,4,2,2,2,2,3,2,4,17,2.1,0
18064,Female,0,37,Business travel,Business,1663,1,1,1,3,5,1,4,5,2,3,4,3,4,5,0,0,0
22081,Female,0,29,Business travel,Eco,2016,3,1,3,4,3,3,3,3,3,3,3,1,4,3,20,2,0
21125,Male,1,40,Business travel,Business,3956,1,1,1,1,5,4,4,2,2,2,2,3,2,5,0,0,1
11730,Female,1,35,Business travel,Business,2380,5,5,5,5,4,4,4,5,5,5,5,4,5,4,0,0,1
10630,Female,1,30,Business travel,Business,4497,1,4,4,4,1,1,1,1,3,2,2,2,3,1,11,0.8,0
19601,Male,1,47,Business travel,Business,1123,4,4,4,4,5,4,5,4,4,4,4,3,4,3,0,0,1
21352,Male,1,26,Personal Travel,Eco,1822,3,3,0,2,2,0,2,2,4,3,5,3,3,2,0,0.3,0
19696,Female,1,51,Business travel,Business,3821,4,4,4,4,2,4,5,4,4,4,4,5,4,5,25,2.2,1
11309,Female,1,46,Business travel,Business,3466,5,5,5,5,5,4,4,5,5,5,5,5,5,3,58,5.3,1
22557,Male,1,45,Business travel,Business,1561,3,2,2,2,2,4,3,3,3,3,3,2,3,2,0,0,0
20424,Female,1,59,Business travel,Eco,595,4,1,1,1,3,2,3,4,4,4,4,4,4,2,32,3.8,0
19292,Male,1,35,Business travel,Business,3313,2,2,2,2,3,5,5,5,5,5,5,5,5,5,0,0,1
15580,Male,1,57,Business travel,Business,2046,3,2,3,3,4,4,4,4,4,4,4,5,4,5,15,0,1
11739,Male,1,63,Business travel,Business,508,2,2,2,2,2,5,5,5,5,5,5,5,5,4,16,0.9,1
15735,Female,1,39,Personal Travel,Eco,1852,4,4,4,4,2,4,4,4,4,4,4,4,4,3,0,0,1
16240,Female,0,25,Business travel,Business,3059,3,5,4,4,5,4,5,5,3,4,4,3,5,5,0,0,0
21996,Female,1,31,Business travel,Business,3182,4,4,5,4,3,3,3,3,4,2,4,4,5,3,0,0.7,1
11463,Male,1,40,Business travel,Business,425,3,3,3,3,2,4,5,4,4,4,4,5,4,3,5,0,1
17903,Female,0,39,Business travel,Eco,1914,3,3,3,3,2,3,2,2,2,1,4,3,4,2,0,0,0
18047,Female,1,63,Personal Travel,Eco,1509,4,5,3,3,5,3,4,2,2,3,2,4,2,4,0,0,0
21735,Female,1,53,Business travel,Business,3623,3,3,3,3,4,5,4,4,4,4,4,5,4,4,19,0.3,1
17160,Male,1,43,Business travel,Business,971,2,2,2,2,3,4,2,5,5,5,5,5,5,2,0,0,1
19084,Female,1,37,Business travel,Business,2984,3,3,3,3,4,4,4,5,5,5,4,2,5,4,0,0,1
20396,Male,1,48,Personal Travel,Eco Plus,1890,3,4,3,4,1,3,1,1,3,1,4,1,4,1,21,2.4,0
19989,Male,1,60,Business travel,Business,774,4,4,4,4,3,5,5,5,5,5,5,4,5,4,0,0,1
17452,Male,1,63,Personal Travel,Eco,2203,5,4,5,3,2,5,2,2,5,4,5,5,4,2,0,0,1
13203,Male,1,41,Business travel,Business,326,2,2,2,2,3,5,4,5,5,5,5,5,5,4,0,0,1
16097,Female,1,53,Personal Travel,Eco,107,2,2,2,2,3,5,5,4,4,4,4,5,4,4,0,0,1
22583,Female,1,41,Personal Travel,Eco,2706,3,3,3,3,5,4,4,2,2,2,2,3,2,4,0,0,1
17543,Female,1,46,Personal Travel,Eco,974,4,4,4,2,4,5,5,3,3,4,3,4,3,4,0,0,0
15702,Female,1,62,Business travel,Business,3663,0,0,0,1,1,3,2,1,1,1,1,4,1,1,0,0,1
17345,Female,1,39,Business travel,Business,875,3,3,3,3,2,5,5,4,4,4,4,3,4,3,0,0,1
22968,Female,1,44,Business travel,Business,792,1,1,1,1,4,3,2,4,4,4,4,3,4,5,11,0,1
19950,Female,1,15,Personal Travel,Eco,1552,1,1,1,1,4,4,5,5,5,5,5,3,5,4,0,0,1
14490,Female,1,40,Business travel,Business,1760,2,2,2,2,5,5,5,5,5,5,5,5,5,3,0,0,1
10133,Male,1,61,Personal Travel,Eco,1582,4,5,4,1,5,4,5,5,2,1,4,3,5,5,0,0,1
18302,Male,0,23,Business travel,Eco,1784,3,3,3,3,3,3,4,3,4,4,4,3,5,3,0,0,0
18292,Male,1,41,Business travel,Business,2257,3,3,3,3,4,4,4,4,4,4,4,5,4,4,0,0,1
22969,Male,1,67,Personal Travel,Eco,1685,4,5,4,4,3,4,3,3,3,2,4,4,5,3,0,0,0
19107,Male,0,38,Business travel,Business,1248,4,3,3,1,2,3,2,2,5,4,5,4,4,2,0,0,0
19711,Female,1,30,Business travel,Business,1561,4,4,3,4,3,4,3,3,5,3,4,4,4,3,0,0,1
14063,Male,1,59,Business travel,Business,2276,2,2,2,2,2,4,4,4,4,4,4,4,4,5,3,0,1
11769,Male,0,35,Business travel,Business,2969,2,2,2,3,4,2,4,4,3,4,5,3,4,4,19,2,0
20571,Male,1,61,Business travel,Business,3324,3,5,5,5,5,3,3,3,3,3,3,1,3,2,0,0,0
15420,Female,0,20,Business travel,Eco,2103,4,4,4,3,2,4,2,2,2,2,4,1,4,2,0,0.3,0
21896,Male,1,25,Business travel,Business,3790,2,4,4,4,2,2,2,2,3,2,4,2,4,2,0,0,0
10328,Female,0,34,Business travel,Business,1088,2,2,2,3,5,2,5,5,3,5,4,3,5,5,0,0,0
21667,Male,0,26,Business travel,Eco Plus,2101,2,2,2,1,5,2,5,5,5,4,3,5,2,5,0,0,0
22004,Male,1,30,Business travel,Business,2752,1,1,1,1,3,4,3,3,4,5,5,3,5,3,1,0,1
21817,Male,1,44,Personal Travel,Eco,1440,4,4,4,1,5,4,4,5,3,4,5,3,4,5,0,0,0
17790,Male,0,26,Business travel,Eco,1664,3,5,3,3,3,3,3,3,5,5,1,5,4,3,0,0,0
12097,Female,1,40,Business travel,Eco,1988,2,3,1,3,2,2,2,2,2,2,3,2,2,2,0,0,1
18610,Male,1,56,Personal Travel,Eco,1835,3,4,3,5,1,3,1,1,4,3,5,3,4,1,15,0.7,0
19947,Male,1,58,Business travel,Business,2463,4,4,4,4,4,4,4,4,5,5,4,4,4,4,0,0,1
14718,Female,1,53,Personal Travel,Eco,136,4,4,4,2,4,5,5,3,3,4,3,2,3,3,0,0,0
14902,Female,1,47,Personal Travel,Eco,411,3,5,3,4,4,4,5,4,4,3,4,5,4,4,0,0.6,0
12947,Male,0,26,Business travel,Business,2072,5,0,5,2,2,5,2,2,4,5,5,3,5,2,48,4.8,1
14724,Female,1,41,Business travel,Business,614,2,2,2,2,4,4,4,3,3,4,3,3,3,3,3,0.7,1
14457,Female,0,37,Business travel,Eco,1117,3,2,4,4,2,4,2,2,1,4,4,4,3,2,0,0,0
14533,Male,1,33,Personal Travel,Eco,1165,4,5,4,3,4,4,4,4,3,3,4,5,5,4,0,0,1
16965,Female,1,39,Personal Travel,Eco,2163,2,2,2,2,4,3,4,2,2,2,2,3,2,5,0,0,1
12503,Male,1,48,Business travel,Business,3615,1,1,1,1,4,4,5,3,3,3,3,3,3,5,130,11.8,1
12479,Male,0,54,Business travel,Business,3833,2,2,2,3,2,3,3,4,3,2,2,3,4,3,3,1.1,0
16799,Female,1,22,Business travel,Business,3577,3,3,3,3,4,4,4,4,1,5,4,4,4,4,0,0,1
18768,Female,1,25,Business travel,Eco Plus,1408,2,4,4,4,2,2,3,2,1,5,4,4,4,2,37,3.7,0
19387,Male,1,31,Business travel,Business,3933,4,4,4,4,4,4,4,4,4,3,4,5,5,4,0,0,1
18872,Female,1,15,Personal Travel,Eco,2520,5,1,1,1,5,5,4,5,5,5,5,4,5,2,0,0,1
22338,Female,1,56,Business travel,Business,3631,1,1,2,1,4,4,4,5,5,5,5,3,5,5,0,0,1
17017,Male,1,67,Personal Travel,Eco,1705,3,5,3,3,5,3,5,5,4,4,4,5,4,5,5,0.2,0
14876,Male,1,69,Personal Travel,Eco,3802,1,4,1,3,3,1,3,3,5,4,3,3,4,3,0,0,0
10240,Male,1,58,Business travel,Eco,1721,2,3,3,3,2,2,2,2,1,4,3,1,3,2,0,0,0
18851,Female,1,15,Personal Travel,Eco,2252,3,3,3,3,2,5,5,4,4,4,4,4,4,4,0,0,1
19386,Female,0,26,Business travel,Business,3042,5,4,4,3,5,4,5,5,3,2,4,5,5,5,0,0,1
13751,Female,1,50,Personal Travel,Eco,354,4,4,4,4,5,1,3,5,5,5,5,1,5,2,0,0,1
15820,Female,1,48,Business travel,Business,3458,2,2,2,2,2,4,4,4,4,4,4,3,4,3,0,0,1
17785,Male,1,56,Business travel,Business,2771,3,3,3,3,3,5,4,4,4,4,5,4,4,5,28,1.1,1
14043,Male,1,40,Personal Travel,Eco,2650,3,4,3,4,2,3,2,2,3,2,3,2,4,2,0,0,0
12669,Male,1,31,Personal Travel,Eco,3164,3,3,3,4,2,3,1,2,4,1,2,4,4,2,6,0.8,0
10738,Male,1,29,Personal Travel,Eco Plus,1360,4,4,4,4,1,4,1,1,4,1,4,2,4,1,0,0,0
15327,Female,1,10,Personal Travel,Eco,1551,4,2,2,2,4,2,3,4,4,4,4,3,4,1,18,1.3,1
17097,Female,1,22,Business travel,Eco,2294,4,4,4,4,4,4,4,4,5,5,2,1,5,4,0,0,1
22405,Female,0,30,Business travel,Eco,1961,3,2,2,3,4,2,4,4,1,4,4,1,4,4,0,0,0
20862,Female,1,45,Business travel,Eco,723,4,3,3,3,5,4,4,4,4,4,4,5,4,4,0,0,1
17827,Female,1,37,Business travel,Eco,1258,1,5,5,5,1,1,1,1,4,3,2,3,3,1,0,0.4,0
11069,Male,0,29,Business travel,Business,1179,5,4,4,3,2,4,2,2,3,4,4,5,4,2,47,5.5,1
14775,Female,1,51,Business travel,Business,600,4,4,4,4,2,4,5,4,4,4,4,3,4,4,0,0,1
22791,Male,1,33,Personal Travel,Eco,1828,2,1,2,4,1,2,1,1,3,1,3,2,4,1,3,0.3,0
10937,Female,1,23,Personal Travel,Eco,2397,3,3,2,3,2,4,4,5,5,5,5,5,5,5,0,0.8,1
15219,Male,0,23,Business travel,Eco,1222,2,0,3,3,2,3,2,2,5,3,2,3,1,2,0,0,0
19922,Female,1,29,Business travel,Business,5193,4,4,4,4,5,5,5,5,5,2,4,3,5,5,15,1.4,1
17109,Female,1,35,Business travel,Eco,2066,3,1,1,1,3,3,3,3,2,1,1,1,1,3,0,0,0
10267,Female,0,65,Business travel,Eco Plus,1309,3,3,3,1,4,3,5,4,4,2,2,5,5,4,0,0,0
10075,Female,1,43,Business travel,Business,364,2,2,2,2,3,4,5,4,4,4,4,4,4,3,0,0.8,1
14980,Male,0,22,Business travel,Eco,2230,1,3,2,2,3,2,3,3,1,5,2,4,5,3,0,1,0
18865,Female,1,19,Personal Travel,Eco,1955,2,2,4,2,4,4,3,4,2,3,3,1,4,4,0,0,1
12891,Female,1,39,Business travel,Business,283,4,3,4,4,3,4,5,4,4,4,4,4,4,3,0,0,1
18801,Female,1,33,Personal Travel,Eco,2638,1,1,1,1,4,4,4,4,4,4,4,4,4,3,0,0,1
20578,Male,0,20,Business travel,Eco,3305,2,1,1,1,5,2,5,5,4,2,3,4,5,5,0,0,0
20601,Male,0,15,Business travel,Eco,2006,2,2,2,3,2,2,2,2,4,1,4,2,3,2,24,2.4,0
15634,Female,1,58,Business travel,Business,1814,4,4,4,4,3,4,4,5,5,4,5,5,5,4,0,0,1
14149,Male,0,39,Business travel,Business,1707,2,2,2,4,4,2,4,4,3,2,5,5,4,4,0,0,0
18703,Male,1,15,Personal Travel,Business,1636,3,4,3,4,1,3,1,1,3,4,5,5,5,1,13,2.1,0
22227,Male,0,25,Business travel,Business,2282,0,0,0,1,3,0,3,3,5,3,5,5,5,3,33,3.3,1
22597,Male,1,25,Business travel,Business,3529,1,1,1,1,1,1,1,1,3,5,4,3,3,1,8,0.2,0
16424,Male,1,13,Personal Travel,Eco,1840,3,5,3,4,4,3,4,4,3,3,5,5,5,4,0,0,0
19683,Male,0,50,Business travel,Business,2059,4,4,4,4,3,4,3,3,3,4,4,5,5,3,0,0,1
11150,Female,0,48,Business travel,Eco Plus,2231,3,3,3,3,5,3,5,5,4,4,3,5,5,5,0,0,0
19509,Female,0,44,Business travel,Business,1539,2,2,2,4,1,2,1,1,3,2,4,5,5,1,0,0,0
15356,Female,0,39,Business travel,Business,2412,2,2,2,4,5,2,5,5,4,3,4,2,3,5,0,0,0
18890,Female,1,41,Business travel,Business,2553,1,1,1,1,2,4,4,5,5,5,5,3,5,4,1,0,1
10355,Male,1,47,Personal Travel,Eco,2186,3,3,3,4,2,3,5,2,3,3,3,2,3,2,24,1.9,0
19365,Female,1,31,Personal Travel,Eco,1924,4,3,4,4,1,4,1,1,3,1,4,2,4,1,0,0,0
21085,Female,1,31,Business travel,Business,4203,3,1,3,3,3,2,3,3,2,4,3,2,2,3,0,0,0
20854,Male,1,34,Personal Travel,Eco,1634,2,4,2,3,3,2,2,3,5,4,1,3,5,3,3,2.3,0
18635,Male,1,45,Business travel,Business,1766,1,4,4,4,5,1,3,1,1,1,1,3,1,1,5,1.6,0
22264,Male,1,32,Business travel,Business,1694,1,1,1,1,4,4,4,4,5,5,4,4,4,4,0,0,1
13950,Male,1,59,Personal Travel,Eco,2183,4,4,4,3,5,4,5,5,3,5,5,4,4,5,0,0,0
12860,Female,1,9,Personal Travel,Eco,1770,3,3,3,3,5,5,5,5,3,4,2,3,4,5,2,0.9,1
13241,Male,0,32,Business travel,Eco,1379,2,5,2,4,4,2,4,4,2,5,3,1,3,4,0,0,0
11211,Male,1,43,Business travel,Business,2548,3,3,3,3,2,4,5,4,4,4,4,4,4,5,114,10.6,1
12062,Male,1,31,Personal Travel,Eco Plus,2319,2,5,2,2,4,2,4,4,3,3,5,5,4,4,0,0,0
19488,Male,1,52,Personal Travel,Eco,1310,3,4,3,4,5,3,5,5,4,2,5,3,5,5,20,1.1,0
17037,Male,1,42,Business travel,Business,1586,2,2,3,2,4,5,4,5,5,5,5,4,5,4,7,4.9,1
12773,Female,0,33,Business travel,Business,1901,2,3,3,3,4,3,2,4,4,5,5,4,5,4,0,0,0
17325,Male,1,40,Business travel,Business,1032,3,5,5,5,4,4,4,3,3,3,3,2,3,3,0,0,0
15360,Female,1,43,Business travel,Business,3488,5,5,5,5,3,4,5,4,4,4,4,4,4,5,5,0.9,1
10246,Female,1,47,Personal Travel,Eco,981,0,4,0,2,5,5,4,2,2,4,2,3,2,3,0,0,1
12251,Male,1,56,Business travel,Business,246,3,1,3,3,2,5,5,4,4,4,4,5,4,4,0,5.5,1
22468,Female,0,16,Business travel,Eco,2150,5,0,5,2,2,5,2,2,2,1,4,5,5,2,0,0,1
19885,Male,1,41,Business travel,Business,1643,4,4,4,4,4,5,5,5,5,5,5,5,5,3,3,1.1,1
12132,Female,1,50,Personal Travel,Eco,491,3,4,4,4,5,5,3,5,3,1,4,5,3,5,0,0,1
15736,Male,1,56,Business travel,Business,3784,2,2,2,2,2,5,4,4,4,4,4,3,4,5,0,0,1
19217,Male,1,62,Business travel,Business,3091,2,1,2,1,3,3,3,2,2,2,2,4,2,4,0,0,0
16132,Female,1,40,Business travel,Business,260,4,4,4,4,4,4,5,4,4,4,4,3,4,4,0,0,1
16236,Male,1,45,Business travel,Business,860,1,1,1,1,4,4,5,5,5,5,5,5,5,3,0,0.2,1
20803,Female,1,21,Personal Travel,Eco,2616,5,5,5,5,3,4,3,5,5,5,5,3,5,1,0,0,1
18671,Male,1,42,Personal Travel,Eco,2806,2,4,2,5,4,2,4,4,3,3,4,5,4,4,0,0,0
11798,Female,1,70,Personal Travel,Eco,367,5,4,5,3,4,4,3,2,2,5,2,4,2,1,0,0,1
12639,Male,0,22,Business travel,Eco,3119,1,0,0,1,5,1,5,5,5,5,3,5,4,5,1,0,0
18843,Female,1,44,Business travel,Eco,608,3,4,4,4,2,3,3,3,3,3,3,1,3,2,0,0,0
20801,Male,1,46,Business travel,Business,1613,1,1,1,1,2,4,5,5,5,5,5,5,5,3,0,0,1
17245,Male,1,39,Business travel,Business,544,5,5,5,5,5,5,4,5,5,5,5,3,5,3,11,0.1,1
21765,Male,1,20,Business travel,Business,4554,3,3,3,3,5,5,5,5,4,4,3,1,1,5,5,0,1
19150,Female,1,33,Personal Travel,Business,351,3,5,3,4,2,5,5,3,3,3,3,4,3,5,0,0,0
10620,Female,1,39,Business travel,Business,1690,2,2,2,2,2,4,4,5,5,5,5,3,5,4,0,0,1
15076,Female,1,19,Business travel,Business,2427,4,4,4,4,4,4,4,4,3,5,4,4,3,4,2,0,0
21156,Female,0,33,Business travel,Business,1986,1,1,1,3,2,1,2,2,4,1,4,3,4,2,26,2.8,0
13941,Male,1,58,Business travel,Business,1882,5,5,5,5,5,4,4,4,4,4,4,3,4,4,0,0,1
16770,Female,1,62,Personal Travel,Eco,895,5,3,5,4,2,5,2,5,5,3,5,4,5,3,0,0,1
18779,Female,1,50,Business travel,Business,3774,2,2,2,2,5,4,4,5,5,5,5,5,5,4,0,2.1,1
17969,Male,0,29,Business travel,Business,2769,2,2,2,4,3,2,3,3,3,5,4,5,4,3,0,0,0
20259,Female,1,15,Personal Travel,Eco,3008,1,1,1,1,2,1,2,5,5,5,5,5,5,1,16,2.5,1
21401,Male,1,51,Business travel,Eco,1456,4,2,3,2,4,4,4,4,4,3,2,5,2,4,0,0,1
17618,Female,0,77,Business travel,Eco,1745,5,0,5,3,2,5,3,2,1,1,4,1,3,2,0,1.3,1
14197,Male,1,44,Business travel,Business,2800,5,5,5,5,3,5,5,2,2,2,2,4,2,3,8,1.5,1
10717,Male,1,22,Business travel,Business,4625,1,1,1,1,4,5,4,4,4,1,4,2,4,4,0,0,1
13859,Male,1,34,Personal Travel,Eco,2246,4,4,4,2,5,4,5,5,2,2,2,4,2,5,79,8.3,0
12532,Female,1,12,Personal Travel,Eco,2503,4,4,4,3,4,5,4,5,5,4,5,5,5,5,0,0,1
10698,Female,1,60,Personal Travel,Eco,482,4,4,4,5,4,4,5,4,3,5,5,5,4,4,0,0.2,1
17331,Male,1,32,Business travel,Business,2657,3,3,3,3,2,2,2,3,4,4,5,2,4,2,135,13.6,1
21222,Male,1,40,Business travel,Business,3796,2,2,2,2,2,4,5,5,5,5,5,5,5,4,0,0,1
12554,Male,1,48,Business travel,Business,371,3,3,3,3,3,5,1,5,5,5,5,4,5,4,18,0.8,1
12371,Female,0,23,Business travel,Business,1796,4,1,4,3,5,4,5,5,2,3,4,1,3,5,63,5.2,0
15237,Male,1,32,Personal Travel,Business,2105,1,4,1,2,2,1,2,2,1,1,2,4,1,2,0,0,0
20389,Male,1,8,Personal Travel,Eco,2046,4,4,4,3,2,4,1,2,1,3,1,4,3,2,0,0,0
17339,Male,0,36,Business travel,Eco,1498,4,4,4,2,5,4,5,5,3,5,3,4,1,5,0,0,0
14237,Female,0,39,Business travel,Business,2068,1,1,1,4,4,1,4,4,3,1,4,3,4,4,0,0,0
11097,Male,1,68,Personal Travel,Eco,2203,2,3,2,2,5,2,5,5,1,5,2,5,2,5,53,3.5,0
17405,Male,1,10,Business travel,Eco,2157,3,2,3,2,3,3,4,3,3,1,3,4,3,3,2,0.5,0
16440,Male,1,59,Personal Travel,Eco,2397,5,4,5,4,4,5,4,4,3,5,5,5,5,4,0,0.6,1
11292,Female,1,45,Business travel,Business,594,2,4,4,4,5,2,1,2,2,2,2,2,2,2,4,0.6,0
11344,Female,0,35,Business travel,Business,2202,2,2,2,3,4,2,1,4,3,3,4,5,5,4,7,0,0
15751,Female,1,21,Personal Travel,Eco,3062,4,4,4,4,2,4,4,5,5,5,5,5,5,5,4,0,1
17832,Female,0,29,Business travel,Business,2699,3,3,3,1,3,3,3,3,5,4,5,3,4,3,243,25.3,0
22556,Female,1,60,Business travel,Business,3674,5,5,5,5,5,5,4,4,4,4,4,4,4,4,0,0,1
19920,Female,0,21,Business travel,Eco,1375,2,4,2,3,3,2,3,3,1,4,3,1,4,3,22,1.3,0
20958,Female,1,55,Business travel,Eco,368,5,5,5,5,2,5,1,5,5,5,5,2,5,3,0,0.6,1
15662,Female,1,55,Personal Travel,Eco,210,4,4,4,4,2,4,5,5,5,5,5,3,5,4,0,0,1
22635,Male,1,40,Business travel,Eco,1988,1,2,5,5,1,1,1,1,2,2,4,4,4,1,0,0.7,0
19997,Male,1,44,Business travel,Eco,1538,4,5,5,5,4,4,4,4,4,5,5,2,2,4,0,0,1
18886,Female,1,45,Business travel,Business,2366,2,2,2,2,2,5,5,5,5,5,5,4,5,3,0,0,1
20455,Male,0,35,Business travel,Business,2389,3,3,3,3,1,3,1,1,2,5,4,3,2,1,0,1.2,0
22109,Female,1,49,Personal Travel,Eco,948,3,3,4,3,5,4,4,4,4,4,4,4,4,4,0,0,1
13279,Female,1,45,Business travel,Business,3151,3,3,3,3,3,5,4,4,4,4,4,5,4,3,16,0,1
16203,Male,1,67,Business travel,Business,349,1,1,1,1,2,5,5,5,5,5,5,5,5,5,0,0,1
14663,Male,1,28,Personal Travel,Business,1932,2,5,3,1,3,3,3,3,5,3,4,4,4,3,0,0,0
21821,Male,1,28,Business travel,Eco Plus,2568,2,4,4,4,2,3,2,2,4,1,3,3,4,2,5,0,0
17932,Male,1,48,Business travel,Business,457,5,5,5,5,2,5,4,5,5,5,5,4,5,3,2,0,1
16018,Female,1,45,Personal Travel,Eco Plus,552,4,1,2,3,5,3,4,2,2,2,2,2,2,2,3,0,0
15446,Male,0,18,Business travel,Eco,2696,4,4,4,4,4,4,4,4,4,4,1,3,1,4,0,0.2,1
20661,Female,0,25,Business travel,Eco,2222,2,2,2,4,2,2,2,2,1,5,3,4,3,2,95,8.5,0
14396,Female,1,49,Business travel,Business,1722,3,3,3,3,2,5,4,5,5,5,5,5,5,5,0,0,1
19294,Female,1,41,Business travel,Eco,1604,5,5,5,5,5,5,5,5,5,5,4,4,2,5,0,0.1,1
16816,Male,1,57,Business travel,Eco,2469,4,1,1,1,4,4,4,4,5,4,4,3,1,4,0,0.9,1
14315,Male,1,49,Business travel,Business,1741,5,5,5,5,2,3,4,4,4,4,4,2,4,5,5,0,1
14866,Male,1,62,Business travel,Business,334,2,2,2,2,3,5,4,5,5,5,5,5,5,3,11,0.3,1
17369,Male,1,39,Business travel,Business,1608,5,5,5,5,4,2,5,4,4,4,4,4,4,1,0,0,1
22318,Female,1,50,Business travel,Business,644,2,1,1,1,1,4,3,2,2,2,2,2,2,4,19,0.9,0
19381,Female,1,36,Business travel,Business,2088,2,2,2,2,3,4,5,5,5,5,5,4,5,3,0,0,1
17164,Female,0,34,Business travel,Eco,1567,3,5,3,2,1,3,1,1,4,2,2,1,5,1,0,0,0
12780,Female,1,42,Personal Travel,Eco,97,5,5,5,5,2,4,4,4,4,4,4,5,4,4,0,0,1
20848,Male,1,53,Business travel,Business,1420,5,5,5,5,4,5,5,5,5,5,5,3,5,3,61,3.9,1
15542,Male,1,43,Business travel,Business,2119,5,1,5,5,2,5,4,4,4,4,4,3,4,3,0,0,1
17446,Female,1,25,Personal Travel,Eco Plus,2515,0,5,0,2,4,0,4,4,2,3,4,5,3,4,0,0,1
11425,Male,1,61,Personal Travel,Eco,1304,2,1,2,2,3,2,3,3,2,4,2,4,2,3,0,0,0
15218,Male,1,66,Personal Travel,Eco,1812,5,5,5,5,4,5,4,4,3,4,4,5,4,4,35,2.8,1
20741,Male,1,18,Personal Travel,Eco,1802,3,4,3,4,5,3,3,5,2,2,4,2,4,5,0,0,0
21030,Female,1,24,Personal Travel,Eco Plus,1738,4,2,4,4,1,4,1,1,1,5,4,1,4,1,46,4.4,0
21514,Female,1,30,Business travel,Business,4829,3,5,1,1,3,3,3,3,1,5,3,2,3,3,0,0,0
11065,Male,1,42,Business travel,Business,3534,3,2,4,4,2,4,3,4,4,4,3,2,4,3,0,0,0
19502,Female,0,25,Business travel,Business,3315,2,0,3,3,3,3,3,3,4,3,4,5,5,3,0,0,0
20490,Female,1,41,Business travel,Eco,1779,3,5,5,5,3,3,3,3,1,3,3,4,4,3,8,0.6,0
20986,Male,1,11,Personal Travel,Eco,1886,3,5,3,1,1,3,1,1,4,4,4,5,5,1,11,0.5,0
12799,Female,1,42,Business travel,Business,401,3,1,1,1,1,3,3,3,3,2,3,2,3,4,1,0,0
17380,Male,1,39,Business travel,Business,3783,1,1,1,1,2,1,3,4,4,4,4,1,4,2,0,0,1
15113,Female,1,42,Personal Travel,Eco,2203,5,2,4,4,5,3,3,2,2,4,2,2,2,1,0,0,1
19086,Male,0,35,Business travel,Business,1338,2,2,2,2,5,2,5,5,5,5,5,4,4,5,8,0.4,0
15703,Female,1,68,Personal Travel,Eco,224,4,4,4,3,2,2,4,5,5,4,5,1,5,2,0,0,1
11764,Female,1,44,Business travel,Business,1575,3,3,3,3,2,2,1,5,5,5,5,4,5,2,91,9.1,1
