Employee_ID,Gender,Age,Days_off,Rotations,Satis_leader,Satis_team,Emails,Tenure,Bonus,Distance,Kids,Overtime,Marital_status,Department,Churn_risk
1000268,male,33,4,1,0.182370821,0.768,41,10.63013699,0.19,3.14,0,10.4,together,sales,low
1000269,female,39,14,0,0.273556231,1.424,10,5.698630137,0.68,3.23,1,9.5,married,marketing,low
1000270,male,32,6,1,1.139817629,0.56,34,19.39726027,0.692,3.33,0,9.1,together,marketing,low
1000271,female,58,7,1,0.395136778,1.264,27,7.561643836,0.94,3.12,1,10.4,married,finances,medium
1000272,male,27,4,1,0.699088146,0.512,68,15.01369863,0.159,3.21,0,11.3,together,accounting,medium
1000273,male,34,7,1,0.288753799,0.576,27,13.04109589,0.196,3.15,0,11.2,together,sales,medium
1000274,male,24,7,1,0.243161094,0.432,18,9.753424658,-0.07,3.51,0,12.5,together,computer services,medium
1000275,male,27,3,1,0.273556231,0.72,96,18.63013699,0.035,3.38,1,11.8,together,human resources,high
1000276,male,24,6,1,0.227963526,0.608,18,10.52054795,-0.058,3.56,0,13,together,computer services,high
1000277,female,32,11,0,0.37993921,1.152,32,7.01369863,0.491,3.43,1,11.2,together,sales,medium
1000278,female,47,5,1,0.334346505,0.912,14,3.945205479,0.614,3.23,0,9.3,married,marketing,low
1000279,female,39,15,0,0.288753799,1.44,16,6.904109589,0.65,3.19,1,9.6,married,marketing,low
1000280,male,34,9,1,1.079027356,0.704,17,12.82191781,0.62,3.32,0,10.4,together,sales,low
1000281,female,53,12,2,0.790273556,1.376,6,2.082191781,0.88,3.22,1,13.4,married,accounting,high
1000282,male,45,5,1,0.744680851,0.512,3,1.97260274,0.368,2.85,1,10,married,finances,medium
1000283,female,36,12,0,0.577507599,1.344,25,4.931506849,0.78,3.34,1,9.5,married,finances,low
1000284,male,31,6,1,1.960486322,0.528,31,19.39726027,0.479,3.12,0,11.2,together,computer services,medium
1000285,female,40,6,1,0.334346505,1.264,3,0.657534247,0.512,3.27,1,11.9,married,sales,medium
1000286,male,30,7,1,2.059270517,0.848,20,12.38356164,0.544,3.2,1,11,together,computer services,medium
1000287,female,42,9,1,0.395136778,1.504,38,11.61643836,0.82,3.08,1,9.1,married,finances,low
1000288,female,33,14,0,0.288753799,1.28,14,3.835616438,0.72,3.47,1,9.4,together,marketing,low
1000289,male,30,7,1,1.185410334,0.88,53,19.39726027,0.502,3.12,0,9.6,together,sales,low
1000290,female,42,7,1,0.319148936,1.776,5,1.095890411,0.568,3.31,1,11.3,married,sales,medium
1000291,female,50,9,1,0.37993921,1.584,20,4.164383562,0.818,3.24,1,10.8,married,sales,low
1000292,male,31,5,1,1.23100304,0.72,54,19.7260274,0.58,3.08,0,9.2,together,human resources,low
1000293,female,37,13,0,0.37993921,1.248,17,4.164383562,0.63,3.34,1,11.7,married,sales,medium
1000294,male,25,5,1,0.699088146,0.352,29,11.7260274,-0.111,3.33,1,13.8,together,sales,medium
1000295,male,37,5,1,1.458966565,0.864,23,17.42465753,0.795,3.32,0,9.8,married,finances,low
1000296,female,35,13,0,1.063829787,1.408,27,10.30136986,0.915,3.38,1,9.4,together,human resources,low
1000297,male,30,4,1,2.598784195,0.8,44,15.12328767,1.01,3.3,0,8.8,together,computer services,low
1000298,male,35,7,1,1.88449848,1.04,29,13.04109589,0.74,3.16,0,9.4,together,sales,low
1000299,male,28,7,1,0.577507599,0.704,13,12.71232877,0.108,3.39,0,11.8,together,finances,medium
1000300,male,29,9,1,0.972644377,0.72,12,12.60273973,0.63,3.27,1,9,together,sales,low
1000301,male,38,7,1,0.151975684,0.544,17,10.19178082,0.06,3.04,0,11.7,married,marketing,high
1000302,male,30,8,0,0.805471125,1.872,57,19.83561644,0.459,3.24,0,9.5,together,sales,medium
1000303,male,33,4,1,0.334346505,0.592,28,15.45205479,0.3,3.2,1,10,together,marketing,medium
1000304,female,36,11,0,0.258358663,1.12,7,1.863013699,0.659,3.26,1,9.4,married,sales,medium
1000305,male,38,7,1,1.155015198,0.56,37,13.36986301,0.39,3.16,0,12,married,sales,low
1000306,female,38,15,0,0.303951368,1.072,5,1.095890411,0.418,3.28,1,11.8,married,human resources,medium
1000307,male,33,6,1,0.577507599,0.752,37,14.90410959,0.38,2.95,0,9.4,together,sales,medium
1000308,male,31,5,1,1.70212766,0.752,52,18.73972603,0.758,3.54,1,10.4,together,marketing,low
1000309,male,25,6,1,0.182370821,0.464,31,14.46575342,-0.105,3.28,0,12.4,together,sales,medium
1000310,male,27,8,1,0.334346505,0.56,26,14.1369863,-0.1,3.32,0,12.9,together,computer services,medium
1000311,male,27,3,1,0.896656535,0.576,7,8,0.152,3.2,0,11.9,together,finances,medium
1000312,male,24,4,1,0.486322188,0.752,16,10.19178082,0.235,3.44,1,10.1,together,computer services,medium
1000313,male,31,5,1,0.243161094,0.736,32,14.68493151,0.3,3.42,1,10.1,together,computer services,medium
1000314,female,62,7,1,0.486322188,1.504,17,5.808219178,1.14,3.05,1,9.5,married,accounting,medium
1000315,male,29,8,1,0.425531915,0.768,53,18.95890411,0.304,3.24,0,9.8,together,finances,low
1000316,male,35,4,1,0.288753799,0.688,24,12.16438356,0.237,3.29,1,11.3,together,sales,medium
1000317,female,31,3,2,0.319148936,0.944,24,5.698630137,0.494,3.34,1,11.2,together,human resources,medium
1000318,male,33,4,1,0.577507599,0.336,40,15.56164384,0.215,3.17,0,10.8,together,accounting,medium
1000319,male,36,6,1,2.560790274,0.864,23,14.79452055,0.98,3.16,0,9,married,marketing,medium
1000320,female,32,11,1,0.273556231,1.184,15,2.630136986,0.438,3.4,1,11.2,together,computer services,medium
1000321,male,34,4,1,0.227963526,0.64,32,18.84931507,0.194,3.27,0,11.2,together,sales,medium
1000322,male,29,7,1,2.234042553,0.752,49,21.69863014,0.77,3.23,0,9.5,together,human resources,low
1000323,male,32,7,1,2.097264438,0.496,34,15.01369863,0.48,3.1,0,11.6,together,sales,medium
1000324,male,33,4,1,0.243161094,0.704,17,11.06849315,0.471,3.37,1,10,together,marketing,low
1000325,male,27,7,1,0.167173252,0.464,24,9.643835616,-0.117,3.18,0,11.7,together,computer services,medium
1000326,male,28,5,1,1.170212766,0.848,37,14.46575342,0.489,3.06,1,9.4,together,marketing,medium
1000327,male,26,6,1,1.124620061,0.592,25,10.4109589,0.268,3.25,0,11.1,together,marketing,medium
1000328,male,36,9,1,1.975683891,0.528,37,17.31506849,0.55,3.14,0,11.3,married,sales,medium
1000329,male,32,9,1,0.957446809,2.352,49,17.42465753,0.434,3.14,0,10,together,human resources,low
1000330,male,33,3,1,0.729483283,0.544,34,14.46575342,0.44,3.36,0,9.6,together,finances,medium
1000331,male,24,6,1,0.167173252,0.448,18,7.561643836,0.168,3.24,1,10,together,sales,medium
1000332,female,34,14,1,0.334346505,1.104,35,11.39726027,0.632,3.33,1,9.5,together,sales,low
1000333,male,28,4,1,1.443768997,0.656,38,22.02739726,0.5,3.14,0,10.1,together,computer services,low
1000334,female,33,12,1,0.319148936,1.824,3,0.98630137,0.719,3.33,1,10.3,together,accounting,low
1000335,male,27,9,1,0.212765957,0.432,23,11.94520548,0.148,3.3,0,10.5,together,computer services,medium
1000336,male,31,3,1,0.638297872,0.688,52,14.35616438,0.162,3.06,1,11.3,together,human resources,medium
1000337,male,33,4,1,0.37993921,0.448,22,17.20547945,0.38,3.48,0,10.6,together,sales,medium
1000338,male,32,3,1,0.805471125,0.8,40,13.91780822,0.42,3.4,0,9.7,together,human resources,medium
1000339,male,28,9,1,0.167173252,0.816,61,21.5890411,0.32,3.02,0,9,together,computer services,low
1000340,male,34,3,1,0.182370821,0.672,47,13.26027397,0.198,3.04,1,10.5,together,sales,medium
1000341,male,22,5,1,0.182370821,1.184,47,14.24657534,0.132,3.31,0,10.3,together,computer services,medium
1000342,male,32,6,1,0.182370821,0.384,20,18.19178082,0.208,3.05,1,9.8,together,finances,medium
1000343,male,35,6,1,0.987841945,0.672,32,17.53424658,0.44,3.14,0,10.7,together,human resources,low
1000344,male,35,5,1,0.577507599,0.928,19,12.60273973,0.58,3.15,0,8.9,together,finances,low
1000345,male,30,3,1,0.197568389,0.576,19,8.328767123,-0.036,3.18,0,12.3,together,sales,medium
1000346,female,41,8,1,0.85106383,1.392,10,5.150684932,0.91,3.38,1,10.5,married,finances,medium
1000347,male,30,,1,0.167173252,0.88,9,17.53424658,0.405,3.42,1,9.1,together,computer services,medium
1000348,male,31,12,1,0.167173252,0.624,6,6.794520548,0.34,3.41,0,10.4,together,computer services,low
1000349,male,32,5,1,1.079027356,0.656,20,10.63013699,0.246,3.1,1,11.4,together,finances,medium
1000350,male,27,5,1,1.686930091,0.896,45,19.17808219,0.755,3.42,0,9.5,together,marketing,low
1000351,male,34,3,1,2.3556231,0.8,25,14.79452055,0.84,2.9,0,8.7,together,computer services,medium
1000352,male,22,7,0,0.197568389,0.576,69,18.4109589,0.212,3.47,0,10.5,together,sales,low
1000353,female,40,14,1,0.455927052,1.376,23,8.876712329,1.02,3.48,1,11.6,married,human resources,medium
1000354,male,30,6,1,1.185410334,0.608,61,24,0.59,3.19,1,9.4,together,computer services,low
1000355,female,41,13,1,0.258358663,4.208,5,6.794520548,0.71,3,1,9.3,married,sales,low
1000356,male,35,7,1,0.957446809,0.576,12,13.80821918,0.24,3.16,0,12,together,accounting,medium
1000357,male,27,6,1,0.638297872,0.608,42,13.04109589,0.24,3.15,1,11,together,computer services,low
1000358,male,25,6,0,1.003039514,0.688,22,15.45205479,0.37,3.36,1,10.4,together,human resources,medium
1000359,male,35,8,0,0.516717325,0.736,9,12.71232877,0.44,3.15,0,9.4,together,human resources,low
1000360,male,38,5,1,0.197568389,0.672,39,12.82191781,0.28,2.99,0,10,married,finances,low
1000361,male,27,4,1,2.530395137,0.704,39,12.05479452,0.855,3.24,0,9,together,accounting,medium
1000362,male,31,3,1,0.167173252,2.08,58,15.34246575,0.27,3.12,0,9.3,together,accounting,medium
1000363,female,30,12,0,0.288753799,1.04,9,1.97260274,0.72,3.46,1,9.2,together,accounting,low
1000364,male,26,4,1,0.683890578,0.48,19,12.2739726,0.22,3.56,0,11.2,together,finances,medium
1000365,male,41,7,1,0.965045593,0.384,9,9.534246575,0.17,2.96,0,12.6,married,sales,medium
1000366,male,31,8,1,0.364741641,2.176,15,10.19178082,0.336,3.18,1,9.5,together,accounting,low
1000367,male,37,4,1,0.319148936,0.624,8,15.67123288,0.42,3.05,1,9.8,married,computer services,low
1000368,male,30,3,1,0.182370821,0.544,53,15.12328767,0.084,3.38,0,11.5,together,accounting,medium
1000369,male,39,6,1,0.1443769,0.336,52,16.21917808,0.038,2.93,0,11.5,married,sales,low
1000370,male,33,7,0,0.303951368,0.464,27,9.534246575,0.03,3.3,1,12.6,together,marketing,medium
1000371,male,27,6,1,0.592705167,0.416,36,11.50684932,-0.037,3.26,1,12.75,together,marketing,medium
1000372,male,30,6,0,2.279635258,0.64,21,12.71232877,0.736,3.14,1,9.2,together,sales,low
1000373,female,37,18,0,0.273556231,0.928,4,0.876712329,0.72,3.36,0,9.1,married,human resources,low
1000374,male,32,5,1,0.197568389,0.512,35,16.21917808,0.32,3.45,1,10.7,together,human resources,medium
1000375,female,36,19,0,0.319148936,1.792,11,2.410958904,0.63,3.26,1,9.5,married,sales,low
1000376,male,29,7,0,1.352583587,0.576,38,16.98630137,0.622,3.27,1,9.4,together,sales,low
1000377,male,43,6,1,0.197568389,0.672,34,16.10958904,0.48,3.11,0,9.8,married,human resources,low
1000378,male,37,7,1,0.972644377,0.56,38,11.28767123,0.148,2.91,0,12.2,married,sales,medium
1000379,male,33,5,1,0.972644377,0.576,17,9.315068493,0.279,3.1,1,11.7,together,sales,medium
1000380,female,32,13,0,0.288753799,1.28,22,4.273972603,0.701,3.4,1,9.7,together,sales,low
1000381,male,45,13,1,0.303951368,0.624,21,13.15068493,0.188,3,1,12.6,married,sales,medium
1000382,male,32,6,1,0.425531915,0.608,10,17.97260274,0.12,3.09,1,12,together,human resources,medium
1000383,male,31,5,1,1.990881459,0.8,64,22.46575342,0.7,3.15,1,9.5,together,accounting,low
1000384,female,39,16,0,0.395136778,1.296,45,9.534246575,0.83,3.48,1,10,married,marketing,low
1000385,male,35,6,2,1.838905775,0.656,53,17.64383562,0.838,2.98,0,8.7,together,marketing,low
1000386,male,26,3,1,0.440729483,0.624,10,11.83561644,0.243,3.28,1,10,together,finances,low
1000387,female,30,7,1,0.334346505,0.752,26,5.260273973,0.661,3.47,1,9.7,together,computer services,medium
1000388,male,34,4,1,0.288753799,0.56,39,15.12328767,0.1,3.17,0,11.7,together,human resources,medium
1000389,female,48,6,1,0.972644377,1.168,5,1.424657534,0.76,3.23,1,12.6,married,marketing,high
1000390,male,35,6,1,0.182370821,0.768,22,20.16438356,0.38,3.09,0,9.3,together,computer services,low
1000391,female,34,12,1,0.319148936,1.328,17,9.97260274,0.616,3.29,1,9.8,together,sales,medium
1000392,male,32,4,1,0.174772036,0.368,30,11.50684932,0.047,3.11,0,11.4,together,marketing,low
1000393,male,34,6,1,0.790273556,0.848,45,17.8630137,0.41,3.12,0,10.3,together,accounting,medium
1000394,female,34,12,0,0.364741641,1.248,15,6.575342466,0.638,3.31,1,9.8,together,accounting,low
1000395,male,39,5,1,0.197568389,0.768,59,12.38356164,0.178,3.1,1,11,married,marketing,medium
1000396,male,30,5,1,1.246200608,0.8,51,19.94520548,0.542,3.23,0,9.5,together,human resources,low
1000397,male,33,6,1,0.258358663,0.464,5,6.684931507,0.18,3.07,0,10.4,together,sales,low
1000398,female,38,17,0,0.334346505,1.344,10,3.397260274,0.656,3.25,1,9.8,married,human resources,low
1000399,male,28,7,1,1.823708207,0.848,46,26.08219178,0.77,3.16,0,8.6,together,sales,low
1000400,female,42,6,1,0.311550152,1.008,13,2.95890411,0.516,3.26,1,11.7,married,sales,medium
1000401,male,33,5,1,1.094224924,0.656,21,9.863013699,0.509,3.22,1,9.5,together,finances,medium
1000402,male,31,3,1,0.212765957,0.512,39,16.32876712,0.254,3.4,1,10.5,together,sales,low
1000403,male,27,5,1,0.197568389,0.752,12,15.23287671,0.45,3.45,1,10.4,together,finances,low
1000404,male,34,5,1,0.790273556,0.64,31,15.45205479,0.31,3.16,1,11,together,sales,medium
1000405,female,37,9,1,0.349544073,1.2,10,5.260273973,0.76,3.34,0,9.4,married,marketing,low
1000406,female,46,11,1,0.349544073,1.136,16,4.383561644,0.91,3.39,1,9.4,married,marketing,low
1000407,male,23,4,1,0.288753799,0.24,20,10.73972603,-0.03,3.37,1,12.05,together,sales,medium
1000408,male,32,6,1,1.762917933,0.448,22,10.63013699,0.314,2.96,0,11.7,together,sales,medium
1000409,female,30,11,0,0.273556231,1.072,4,1.205479452,0.7,3.46,1,9.5,together,sales,low
1000410,female,31,6,1,0.364741641,0.192,36,10.95890411,0.064,3.26,0,11.7,together,sales,medium
1000411,male,27,6,1,0.349544073,0.848,36,12.49315068,0.24,3.28,1,10.2,together,sales,low
1000412,male,33,4,1,0.957446809,0.544,17,11.28767123,0.305,3.15,1,11.4,together,sales,medium
1000413,female,34,12,0,0.288753799,1.088,24,4.602739726,0.61,3.42,1,11.5,together,sales,medium
1000414,male,32,9,0,1.79331307,0.816,26,13.80821918,0.75,3.23,0,9.1,together,sales,low
1000415,male,22,5,1,1.610942249,0.544,23,12.16438356,0.274,3.46,0,11.5,together,sales,medium
1000416,male,29,4,1,1.79331307,0.72,58,14.24657534,0.519,3.2,0,10.8,together,sales,low
1000417,female,32,11,1,0.273556231,1.184,15,2.630136986,0.438,3.4,1,11.2,together,marketing,medium
1000418,male,29,7,1,1.580547112,0.96,22,20.16438356,0.711,3.31,1,9.8,together,finances,medium
1000419,female,29,7,1,0.334346505,1.52,19,4.602739726,0.46,3.57,1,11.7,together,computer services,medium
1000420,female,34,14,0,0.288753799,1.216,11,3.726027397,0.78,3.51,1,9.4,together,sales,low
1000421,male,32,5,1,0.638297872,0.688,33,12.49315068,0.02,3.16,0,12.5,together,sales,medium
1000422,male,30,6,1,0.729483283,0.464,54,14.02739726,0.074,3.17,0,12.2,together,human resources,medium
1000423,male,32,5,1,1.109422492,0.864,58,21.91780822,0.556,3.12,0,9.4,together,accounting,medium
1000424,male,43,6,1,0.151975684,0.672,14,6.465753425,0.22,2.96,0,10.5,married,human resources,medium
1000425,male,35,4,1,2.743161094,0.736,36,17.31506849,0.96,3.06,0,9.2,together,sales,low
1000426,female,38,11,1,0.334346505,0.96,28,7.123287671,0.59,3.3,0,10.1,married,sales,low
1000427,male,34,6,1,3.009118541,1.056,53,21.36986301,1,2.96,0,9.1,together,sales,low
1000428,female,39,14,0,0.364741641,1.216,10,4.164383562,0.735,3.31,1,9.4,married,computer services,low
1000429,female,47,8,1,0.243161094,2.704,27,9.863013699,0.914,3.15,1,8.5,married,human resources,low
1000430,female,33,12,0,0.349544073,1.232,7,3.068493151,0.568,3.35,1,10,together,accounting,low
1000431,male,40,3,1,0.227963526,0.496,17,13.36986301,0.32,3.03,0,10.3,married,marketing,medium
1000432,male,30,7,1,0.927051672,0.288,41,11.28767123,0.122,3.24,0,12.2,together,sales,medium
1000433,female,31,9,0,0.319148936,1.216,22,5.808219178,0.57,3.32,1,9.3,together,sales,low
1000434,male,35,6,1,1.595744681,0.64,21,15.89041096,0.66,3.04,0,9.4,together,sales,low
1000435,male,40,5,1,2.036474164,0.704,35,18.52054795,0.975,3.12,0,8.8,married,sales,medium
1000436,male,35,5,1,0.790273556,1.056,14,9.97260274,0.488,3.17,1,9.7,together,finances,low
1000437,male,35,5,1,0.303951368,0.944,19,19.17808219,0.44,3.22,1,9.9,together,computer services,low
1000438,male,33,5,0,2.082066869,0.832,47,21.5890411,0.865,3.12,1,9,together,accounting,low
1000439,male,34,4,1,2.363221884,0.928,50,14.68493151,0.98,3.42,0,9.1,together,sales,medium
1000440,male,36,6,1,0.243161094,0.592,23,13.5890411,0.19,2.93,0,11,married,computer services,medium
1000441,male,27,4,1,0.197568389,0.432,26,11.06849315,-0.052,3.35,0,12.5,together,finances,medium
1000442,female,56,10,1,0.212765957,1.168,23,4.602739726,0.8,2.92,1,10.5,married,computer services,medium
1000443,male,25,6,1,1.595744681,0.496,53,15.34246575,0.321,3.34,0,11.7,together,human resources,medium
1000444,male,33,4,2,2.370820669,0.704,44,19.28767123,0.96,3.38,1,9,together,accounting,medium
1000445,female,47,7,1,0.303951368,0.976,6,1.205479452,0.585,3.23,1,12,married,finances,medium
1000446,female,29,13,0,0.243161094,0.8,6,1.97260274,0.348,3.57,1,11.95,together,computer services,low
1000447,male,46,19,1,1.306990881,0.832,34,20.49315068,0.94,3.12,1,10.2,married,accounting,low
1000448,male,37,4,1,0.303951368,0.848,48,15.34246575,0.4,3.18,0,9.6,married,sales,medium
1000449,female,46,8,1,1.018237082,1.552,6,2.082191781,0.86,3.27,1,11.7,married,marketing,medium
1000450,male,28,9,1,0.121580547,0.624,13,8.98630137,0.27,3.23,0,9.5,together,computer services,low
1000451,male,31,5,1,2.340425532,0.848,32,15.45205479,0.81,3.11,0,9.3,together,accounting,low
1000452,male,40,10,1,0.623100304,0.416,19,11.06849315,0.18,3.01,0,12.4,married,computer services,low
1000453,male,30,3,1,2.036474164,0.704,45,15.23287671,0.752,3.06,0,9.1,together,finances,medium
1000454,male,29,4,0,1.610942249,0.72,57,17.42465753,0.666,3.09,1,9.2,together,marketing,low
1000455,male,33,5,1,2.507598784,0.64,60,18.73972603,0.9,3.16,1,9.1,together,sales,medium
1000456,female,39,5,1,0.303951368,1.28,11,2.95890411,0.74,3.21,1,9.4,married,sales,medium
1000457,male,25,3,1,0.410334347,0.784,28,11.39726027,0.224,3.46,1,10.3,together,sales,medium
1000458,female,33,12,0,0.37993921,1.296,17,9.534246575,0.745,3.48,1,9.7,together,sales,medium
1000459,male,33,3,1,1.952887538,0.672,36,11.50684932,0.581,3.05,1,10.7,together,accounting,medium
1000460,male,33,6,1,1.155015198,0.4,35,13.5890411,0.162,3.15,1,12.8,together,sales,medium
1000461,male,36,8,1,0.303951368,0.608,28,16.65753425,0.06,3.18,0,12.9,married,computer services,medium
1000462,male,32,11,1,1.930091185,0.784,59,21.36986301,0.596,3.26,1,10.5,together,sales,medium
1000463,male,33,6,1,2.066869301,0.8,40,18.4109589,0.76,3.07,1,9.6,together,finances,medium
1000464,male,33,3,1,2.234042553,0.816,29,16.32876712,0.792,2.96,0,9,together,computer services,medium
1000465,female,32,13,0,0.288753799,1.248,18,3.287671233,0.712,3.4,1,9.8,together,computer services,low
1000466,female,32,13,0,0.410334347,1.968,15,3.616438356,0.538,3.44,1,11.3,together,computer services,medium
1000467,male,37,8,1,1.246200608,0.896,32,17.97260274,0.65,3.29,1,11.2,married,computer services,medium
1000468,female,53,12,1,0.395136778,1.392,13,5.369863014,0.88,3.18,1,11,married,human resources,medium
1000469,male,32,6,1,1.945288754,0.656,60,18.4109589,0.659,3.1,1,9.8,together,finances,low
1000470,male,26,7,1,0.334346505,0.336,31,13.04109589,-0.081,3.55,0,13,together,accounting,high
1000471,female,31,18,0,0.349544073,1.088,7,1.424657534,0.582,3.53,1,10.8,together,accounting,medium
1000472,male,38,5,1,0.273556231,0.752,47,20.49315068,0.33,3.13,1,10.2,married,accounting,medium
1000473,male,31,3,1,0.805471125,0.816,31,13.36986301,0.44,3.44,0,9.7,together,sales,medium
1000474,male,31,5,1,0.881458967,0.4,26,8.109589041,0.29,3.28,1,11,together,finances,medium
1000475,male,27,6,1,0.182370821,0.832,39,15.45205479,0.108,3.44,1,11.3,together,sales,medium
